zip_code,city,state,county,s2014_03,s2014_06,s2014_09,s2014_12,s2015_03,s2015_06,s2015_09,s2015_12,s2016_03,s2016_06,s2016_09,s2016_12,s2017_03,s2017_06,s2017_09,s2017_12
44313,Akron,OH,Summit,134000,133600,132700,131900,131800,133800,135200,136300,138000,138500,141000,144000,144600,145800,148300,148600
44314,Akron,OH,Summit,51700,52100,52900,52400,51900,52200,52600,52900,53200,52800,52900,53400,52400,50900,52900,53800
44319,Portage Lakes,OH,Summit,122100,123400,123100,122100,123300,126400,129600,130100,130300,129700,130900,133000,133100,134700,136800,139100
44320,Akron,OH,Summit,55800,55500,56200,56800,56600,57100,56900,57700,58400,57400,59400,59200,57600,59100,61800,63500
44321,Copley,OH,Summit,180000,180300,181400,179200,178600,181900,186000,190900,197400,201800,207800,215400,212200,216300,217900,218800
44333,Fairlawn,OH,Summit,210900,216500,223200,225000,225500,228100,231600,233000,234900,237700,246600,250500,247900,246600,245600,245200
44401,Berlin Center,OH,Mahoning,140700,142700,141800,141700,140800,142900,148600,153900,154900,156300,159600,159500,166100,167400,166800,168000
44402,Bristolville,OH,Trumbull,108400,108800,108700,109300,108900,110600,112400,111800,112900,112600,114100,115600,116900,117600,115800,114100
44403,Brookfield Center,OH,Trumbull,99800,101900,101700,100100,100600,104400,105800,104800,106100,107100,108800,111700,112600,112800,113900,115800
44405,Campbell,OH,Mahoning,39500,39500,39900,38200,38500,39400,38700,37500,37300,36100,35700,37400,40600,42600,44900,45400
44406,Canfield,OH,Mahoning,152100,154800,156600,155900,156100,158500,161600,164900,166200,166100,165800,166500,172100,175300,175600,174000
44408,Columbiana,OH,Columbiana,120000,121400,125200,129800,131500,131100,127700,128700,125900,126100,126400,127600,133900,135700,137300,136100
44410,Cortland,OH,Trumbull,110000,110000,109400,108400,108900,110200,112200,112100,113300,114400,115500,116500,117800,118900,117900,120200
44411,Deerfield,OH,Portage,116800,116600,115800,116200,120200,123500,123400,119500,118300,119200,116800,121100,122300,126100,130800,130400
44412,Diamond,OH,Portage,133400,136400,136800,135300,136200,137800,142500,147000,147300,146700,146100,144900,145500,145200,147000,148200
44413,East Palestine,OH,Columbiana,74400,75300,74300,74100,72300,71000,69000,69500,66500,68400,72100,76800,82900,83200,82400,82200
44420,Girard,OH,Trumbull,64400,65600,66400,66900,66900,67300,68100,68400,68400,67400,67700,68000,69200,70000,71100,73100
44423,Hanoverton,OH,Columbiana,82300,85800,85900,86400,87400,87000,88300,90400,89400,88900,88400,90500,100200,104300,106900,110000
44425,Hubbard,OH,Trumbull,73400,75300,76300,77000,76900,77600,77600,77700,78200,79300,80000,80300,81400,79800,81300,83800
44427,Kensington,OH,Columbiana,83600,83100,84600,82800,83900,85400,86400,87600,83200,82100,85200,88600,96100,98500,100200,103200
44428,Kinsman,OH,Trumbull,82800,85100,90400,94900,93900,94600,96700,96300,94500,94000,95800,99500,101200,98900,98900,97700
44430,Leavittsburg,OH,Trumbull,58100,60000,60500,61200,60700,60600,60700,60100,57900,56600,59900,61200,62000,63400,64800,66800
44431,Leetonia,OH,Columbiana,87000,87800,87200,87700,88800,90000,93700,96700,92700,95000,94600,99500,110000,107100,106800,105200
44432,Lisbon,OH,Columbiana,75400,77100,77700,79100,80100,81300,81600,82100,78000,79600,81600,84300,91300,93000,91200,91800
44436,Lowellville,OH,Mahoning,77300,77300,77000,75700,76000,75900,76000,76900,78100,78100,78700,77600,80500,85300,91500,99000
44437,Mc Donald,OH,Trumbull,72300,73400,73800,74700,75700,77400,77300,77200,77200,76400,77500,77100,76800,75400,76600,78800
44438,Masury,OH,Trumbull,46000,47200,48200,48400,48200,48400,48500,48500,48000,48500,48900,49200,49600,51100,51400,55000
44440,Mineral Ridge,OH,Trumbull,106100,106000,105400,105200,105500,106800,106700,105300,107200,109600,111100,112900,113600,112100,113500,113600
44441,Negley,OH,Columbiana,118300,121000,125300,129700,128700,130800,128200,126700,118800,121000,120900,123300,129600,129600,130200,128200
44442,New Middletown,OH,Mahoning,109700,112000,112700,111400,112000,114200,116700,118600,120800,122900,122800,124600,126100,125600,127900,127500
44443,New Springfield,OH,Mahoning,111400,113300,114300,110200,111800,114400,113400,117700,119200,121500,125000,126700,128900,129900,130400,124300
44444,Newton Falls,OH,Trumbull,77100,76800,77200,76800,78000,78700,79100,79000,80100,80800,83100,85500,86000,85400,86300,88600
44445,New Waterford,OH,Columbiana,111400,115100,118200,118700,119200,117900,118700,119700,113500,115900,116300,118300,124800,125000,123900,122200
44446,Niles,OH,Trumbull,63100,62000,60700,61400,61400,61900,62100,62000,62900,63200,63700,64000,64500,64900,66900,68200
44449,North Benton,OH,Portage,110900,111700,109600,111600,113000,111400,113700,107500,106000,108400,112500,116300,120600,124200,124500,123300
44450,North Bloomfield,OH,Trumbull,88200,90400,93200,98500,97000,96500,98000,99400,96500,94700,98000,101600,104700,105600,99400,90500
44451,North Jackson,OH,Mahoning,131900,132700,132500,130400,128500,130900,135200,136800,138100,142200,142500,145000,148300,147200,146900,147600
44452,North Lima,OH,Mahoning,126800,124900,124700,123400,124800,127800,129400,130900,133900,136700,138200,139500,139700,142100,142600,139100
44460,Salem,OH,Columbiana,86300,88400,90700,92500,92300,92400,93700,94100,93500,94500,92600,95200,103100,103800,104400,104200
44470,Southington,OH,Trumbull,108000,108800,108900,106800,106500,108700,110600,111800,113500,113300,114900,115200,116400,118400,119400,121200
44471,Struthers,OH,Mahoning,49200,50500,51500,50900,50000,51300,51800,52800,54400,53700,54300,54000,55800,55900,56000,55600
44473,Vienna Center,OH,Trumbull,97200,100600,101800,101300,100700,103500,103700,102200,105600,106700,107500,110600,111100,108900,107700,110300
44481,Lordstown,OH,Trumbull,111500,112400,111300,111500,111800,112200,113300,112900,114200,114200,115700,116500,118100,119300,117500,116900
44483,Warren,OH,Trumbull,63600,62600,61100,61400,60700,60700,61500,61500,62600,62600,62700,62600,64100,65400,66700,68100
44484,Warren,OH,Trumbull,90600,91300,90300,91200,92300,95600,96300,95000,96000,97200,100500,103400,104200,105100,103200,103500
44485,Warren,OH,Trumbull,39800,39400,38300,38600,38500,38500,38100,37600,37200,36600,37200,38100,39700,41700,43200,47100
44491,West Farmington,OH,Trumbull,122300,121000,119700,120600,118400,120100,123100,121000,120900,123500,128700,131300,130600,134100,132500,132300
44502,Youngstown,OH,Mahoning,31100,29900,30000,30400,30200,30400,31000,30700,30900,31500,31400,32700,33000,33200,36400,36500
44504,Youngstown,OH,Mahoning,50300,46200,42900,39300,39200,42500,42900,44200,44000,43900,43600,46100,48800,50500,55500,56500
44505,Youngstown,OH,Mahoning,39400,39300,38800,39100,38600,39400,39500,38100,38600,38200,39000,40400,41300,42400,44100,44900
44506,Youngstown,OH,Mahoning,31500,30100,29700,29900,29500,29800,30500,30000,30700,31600,31800,33000,33200,33100,36000,36600
44507,Youngstown,OH,Mahoning,31200,30200,30000,30400,29600,29900,30600,30300,31600,32700,32600,33700,33900,33300,37000,37200
44509,Youngstown,OH,Mahoning,34100,33200,32700,32600,32000,31600,31500,31700,32400,33000,33200,34400,35700,36600,39700,40900
44510,Youngstown,OH,Mahoning,32100,31100,30600,30200,29400,30200,30700,31200,32000,33800,34100,34400,34400,33100,37800,40200
44511,Youngstown,OH,Mahoning,62600,62100,62400,60400,59900,60600,61700,63300,64100,65400,65200,65700,66000,67000,68700,69100
44512,Boardman,OH,Mahoning,91000,91500,92400,93500,95000,94300,94300,92900,93500,94700,95300,96800,99700,102200,103500,103000
44514,Boardman,OH,Mahoning,115300,115000,115200,115300,116700,117500,119200,121000,121200,123100,122900,124800,126000,126400,127000,125500
44515,Austintown,OH,Mahoning,80900,82500,81100,80500,79300,80300,81000,81200,82200,82300,83300,84500,87800,89600,89600,89300
44606,Apple Creek,OH,Wayne,141100,140700,143000,147000,145600,148400,151200,150700,153900,157200,155300,158700,161600,160300,162600,167300
44609,Beloit,OH,Mahoning,82900,84700,88700,93000,93100,93600,93500,92900,91700,93500,96500,101800,112200,111100,110400,110000
44612,Bolivar,OH,Tuscarawas,145200,144900,146900,151000,154500,160500,160700,162200,162100,157700,156200,154500,155800,160600,156300,155500
44615,Carrollton,OH,Carroll,85600,84200,86700,87400,87300,90400,93100,95600,95600,94100,92200,93700,96700,99400,99800,100600
44618,Dalton,OH,Wayne,135500,134200,134500,138200,138700,141100,143300,143900,145600,148700,148000,149300,152800,152500,154600,157000
44620,Dellroy,OH,Carroll,109200,116900,119700,121000,121800,122600,126400,127400,127300,127000,127500,124100,125000,122000,122400,123600
44621,Dennison,OH,Tuscarawas,65300,66300,65000,67100,67600,69900,71500,72000,72300,73500,76200,78100,79300,83900,79800,79700
44622,Dover,OH,Tuscarawas,111300,113900,113800,115400,115600,115300,116000,118600,119100,118600,119300,120400,121100,122000,122000,119600
44624,Dundee,OH,Tuscarawas,175500,175700,176900,181200,182200,185000,192000,198300,199200,194400,193100,199100,195800,197400,197100,193000
44627,Fredericksburg,OH,Wayne,181600,182900,181900,181900,181900,182600,187600,193700,196800,205200,212300,214900,216900,216000,217200,218400
44629,Gnadenhutten,OH,Tuscarawas,84500,84800,86900,88300,89700,89000,92300,92300,95700,100400,98600,103000,100700,104500,102600,100400
44634,Homeworth,OH,Columbiana,115100,117500,119400,120000,120600,122200,123500,125700,121200,124000,122700,125400,132700,133200,133900,134600
44644,Malvern,OH,Carroll,140200,142200,147600,151900,151400,149800,149800,147700,148100,151100,152200,148300,152400,153700,153600,153600
44645,Marshallville,OH,Wayne,130200,132200,134600,138300,140200,140500,140600,138100,139300,140400,142600,145800,148100,153200,154900,155900
44656,Mineral City,OH,Tuscarawas,95800,97100,103900,107700,107300,106900,107700,109400,112800,113400,111600,113800,113900,117000,118000,116100
44663,New Philadelphia,OH,Tuscarawas,99400,100100,103200,104900,104600,105700,106700,109100,111800,112100,111600,112100,113100,115500,115100,113100
44667,Orrville,OH,Wayne,118200,118700,120600,122400,123300,122500,122700,123000,123200,126000,127200,127700,128600,130100,131300,132500
44672,Sebring,OH,Mahoning,57700,56700,56200,55500,54000,54000,53100,53800,57600,59200,59800,63200,62800,62300,67400,65200
44675,Sherrodsville,OH,Carroll,99600,104700,110600,114400,117000,112300,111300,110200,112300,113700,109600,111100,113100,113300,113000,114000
44676,Shreve,OH,Wayne,104600,104900,108600,110600,113600,113200,111400,111500,111900,115200,116600,118000,121200,125800,127100,126700
44677,Smithville,OH,Wayne,123200,121800,125000,126700,126800,126700,126800,127900,128500,129600,130200,133000,136200,143000,146100,146900
44680,Strasburg,OH,Tuscarawas,132600,136200,138200,138500,139100,139900,140600,141700,141900,139700,139800,140500,142600,146200,145200,142800
44681,Sugarcreek,OH,Tuscarawas,136900,141000,144300,148600,152000,154500,151900,149700,151400,147900,151100,154300,156500,160600,158200,154400
44683,Uhrichsville,OH,Tuscarawas,64900,66100,64700,66200,67200,69400,72100,73500,74200,74400,76700,77200,77600,81600,77000,76400
44685,Green,OH,Summit,154900,156900,156000,156700,157500,158800,160000,162700,164300,166500,169100,172000,175100,176800,177600,179200
44691,Wooster,OH,Wayne,123800,123500,125000,125900,126900,127700,128300,130100,131100,131600,131600,133700,138400,143500,147200,148300
44804,Arcadia,OH,Hancock,102100,102600,99900,96900,97100,101900,101100,105000,105400,105300,106700,114700,118700,121800,125300,126100
44805,Ashland,OH,Ashland,107700,108100,109600,109500,112400,113000,112900,113000,113100,114400,116600,120900,124900,128800,132300,132200
44807,Attica,OH,Seneca,88700,88100,88500,87200,87100,91300,95200,91300,89400,90600,93800,103300,104900,104700,107800,106500
44813,Bellville,OH,Richland,107800,110500,112700,113000,115100,117300,117200,119800,124500,128900,131300,134700,135900,136700,137100,137800
44814,Berlin Heights,OH,Erie,129000,132600,127600,126000,129400,128900,133500,133000,128700,129200,134800,143200,145200,154000,154800,154100
44817,Bloomdale,OH,Wood,95700,95600,94500,90900,89300,90400,94800,96200,98600,100500,104600,108500,110400,109100,108600,106700
44818,Bloomville,OH,Seneca,89300,88500,89500,90900,91800,94400,96300,93300,90100,91200,95200,102400,105800,106200,110100,108400
44820,Bucyrus,OH,Crawford,61600,61100,63800,65000,66400,68800,70800,72000,72900,73000,74300,75300,77100,79100,79000,79100
44822,Butler,OH,Richland,98100,100100,100400,102800,104800,107300,107800,111500,117800,123200,124800,127000,131400,128600,130700,131200
44824,Castalia,OH,Erie,125800,131100,131700,126800,127300,125400,128800,129400,121200,124100,126000,131400,133000,133900,133800,132400
44827,Crestline,OH,Crawford,55300,54700,57100,58300,60500,62100,62700,63600,63000,63800,65000,64900,65500,68200,70100,71000
44830,Fostoria,OH,Seneca,74700,76600,77800,75200,75300,76100,76700,78200,78300,80800,83400,87500,88000,87100,86600,85500
44833,Galion,OH,Crawford,53200,51500,54300,55800,57400,60800,62100,64100,64400,65400,66500,67300,69200,72300,71600,72800
44836,Green Springs,OH,Seneca,91300,92600,94400,97600,97800,100500,102600,100300,103400,101500,105700,110400,112800,113600,114200,113700
44839,Huron,OH,Erie,147200,149200,149000,147900,148800,147800,147400,148600,143100,148200,154800,166800,167600,171100,165500,163300
44840,Jeromesville,OH,Ashland,113700,114700,117800,119800,126200,127700,128300,128500,132300,135500,137100,141500,142400,142100,140400,140700
44842,Loudonville,OH,Ashland,95800,95700,99500,103600,105300,107700,107600,109100,108600,109400,113500,114100,118400,121600,122100,123200
44843,Lucas,OH,Richland,106100,105100,104100,107500,110600,111000,110700,112700,117300,119800,118600,119400,121300,124700,127900,127900
44846,Milan,OH,Erie,134700,137200,133400,132900,135000,133600,137900,142900,137300,138600,145000,147900,147600,152200,149800,149300
44854,New Washington,OH,Crawford,66400,66200,68300,68200,67100,69500,72900,74400,75100,77100,78400,78800,81100,82800,84800,83500
44859,Nova,OH,Ashland,126200,124800,130000,129000,131200,137600,137600,143000,144200,141500,143200,150800,155700,156300,159000,156900
44864,Perrysville,OH,Ashland,103900,105400,110400,112200,113500,115200,115900,117800,121400,122800,124200,126300,128600,131200,133700,133900
44867,Republic,OH,Seneca,103800,105100,105600,104900,104600,108300,111000,107900,107900,105200,109200,115800,118200,119900,120200,120800
44870,Sandusky,OH,Erie,81700,82100,81300,82300,83400,82500,81500,81100,79000,82200,83600,89600,87400,90400,90000,88000
44875,Shelby,OH,Richland,78100,79400,78900,78900,80100,82000,83500,84700,84900,85800,86400,86000,86800,90800,91800,92600
44878,Shiloh,OH,Richland,79000,82100,86300,91900,97600,98500,95700,92600,90400,93500,95900,96200,97700,101900,103500,103700
44880,Sullivan,OH,Ashland,130200,127100,133400,134600,137700,145100,145400,145700,145800,145200,147500,155800,160600,162000,164100,164200
44882,Sycamore,OH,Crawford,74200,74500,79600,82900,88600,88600,86100,87400,85400,84000,85400,92800,95200,97700,99000,96800
44883,Tiffin,OH,Seneca,96900,97500,97400,92700,92600,98100,102300,105300,106500,106100,109500,111300,113800,115700,115800,115000
44887,Tiro,OH,Crawford,68800,71600,73600,75200,77500,77800,77800,79500,80100,81300,87100,91400,95200,95700,98500,98400
44902,Mansfield,OH,Richland,48300,46200,44500,44200,42700,44800,42700,42000,43900,48000,51100,44600,42800,42500,42200,42000
44903,Mansfield,OH,Richland,85100,85000,86500,89800,93900,96800,96100,94900,96100,99200,101000,99600,99900,103200,107700,108200
44904,Lexington,OH,Richland,118600,117400,116800,117100,118400,121400,122500,123800,127200,128900,130900,131000,129300,132500,133400,133700
44905,Mansfield,OH,Richland,58900,58600,59300,60900,62200,64300,63600,64000,66000,68700,71400,72100,71300,73600,76600,76600
44906,Mansfield,OH,Richland,68300,68200,68700,71600,73400,73500,73200,74300,74900,75800,78400,77800,78400,81700,83400,82600
44907,Mansfield,OH,Richland,68900,68200,70600,73100,74600,73900,72100,71500,71800,73200,76500,78200,80600,83800,84500,84500
45002,Cleves,OH,Hamilton,174600,176200,175100,176400,181300,182600,185700,187300,187900,189500,194100,201000,205400,205200,210700,212900
45005,Franklin,OH,Warren,114100,114800,114900,116000,117600,119100,121900,124300,125600,128100,127600,130800,136100,133200,139200,140600
45011,Hamilton,OH,Butler,154900,156600,158100,159300,159800,162500,164400,166100,168600,170300,171700,174700,177300,180600,183700,185200
45013,Hamilton,OH,Butler,110800,113800,115600,116200,116900,117400,120100,123600,125700,127000,127800,129300,130900,132300,136600,138000
45014,Fairfield,OH,Butler,129800,130900,131400,132100,132500,133300,134400,135900,137800,140400,143400,147300,149700,153700,157500,158900
45015,Hamilton,OH,Butler,69900,70700,70400,71300,72600,73300,74700,76300,78100,78700,80600,82700,83700,85400,86100,86700
